"atc","year","sex","age","nusers","ddd","users_pr_1000","ddd_pr_1000","country","drug_group"
"N06AA05",2016,"F","5-9",0,0,0,0,"NO","TCA"
"N06AA05",2016,"M","5-9",0,0,0,0,"NO","TCA"
"N06AA05",2016,"F","10-14",0,0,0,0,"NO","TCA"
"N06AA05",2016,"M","10-14",0,0,0,0,"NO","TCA"
"N06AA05",2016,"F","15-19",0,0,0,0,"NO","TCA"
"N06AA05",2016,"M","15-19",0,0,0,0,"NO","TCA"
"N06AA06",2016,"F","5-9",0,0,0,0,"NO","TCA"
"N06AA06",2016,"M","5-9",0,0,0,0,"NO","TCA"
"N06AA06",2016,"F","10-14",0,0,0,0,"NO","TCA"
"N06AA06",2016,"M","10-14",0,0,0,0,"NO","TCA"
"N06AA06",2016,"F","15-19",27,630,0.170386776328087,3.97569155693054,"NO","TCA"
"N06AA06",2016,"M","15-19",15,340,0.089094266295433,2.01946997642517,"NO","TCA"
"N06AA07",2016,"F","5-9",0,0,0,0,"NO","TCA"
"N06AA07",2016,"M","5-9",0,0,0,0,"NO","TCA"
"N06AA07",2016,"F","10-14",0,0,0,0,"NO","TCA"
"N06AA07",2016,"M","10-14",0,0,0,0,"NO","TCA"
"N06AA07",2016,"F","15-19",0,0,0,0,"NO","TCA"
"N06AA07",2016,"M","15-19",0,0,0,0,"NO","TCA"
"N06AA08",2016,"F","5-9",0,0,0,0,"NO","TCA"
"N06AA08",2016,"M","5-9",0,0,0,0,"NO","TCA"
"N06AA08",2016,"F","10-14",0,0,0,0,"NO","TCA"
"N06AA08",2016,"M","10-14",0,0,0,0,"NO","TCA"
"N06AA08",2016,"F","15-19",0,0,0,0,"NO","TCA"
"N06AA08",2016,"M","15-19",0,0,0,0,"NO","TCA"
"N06AA09",2016,"F","5-9",0,0,0,0,"NO","TCA"
"N06AA09",2016,"M","5-9",7,346.666656494141,0.042490940541029,2.10431313514709,"NO","TCA"
"N06AA09",2016,"F","10-14",38,1420,0.252506792545319,9.43578052520752,"NO","TCA"
"N06AA09",2016,"M","10-14",34,1293.33325195312,0.216715112328529,8.24367237091064,"NO","TCA"
"N06AA09",2016,"F","15-19",479,23633.33203125,3.02278757095337,149.141006469727,"NO","TCA"
"N06AA09",2016,"M","15-19",134,7407.46630859375,0.795908808708191,43.9975204467773,"NO","TCA"
"N06AA10",2016,"F","5-9",0,0,0,0,"NO","TCA"
"N06AA10",2016,"M","5-9",0,0,0,0,"NO","TCA"
"N06AA10",2016,"F","10-14",0,0,0,0,"NO","TCA"
"N06AA10",2016,"M","10-14",0,0,0,0,"NO","TCA"
"N06AA10",2016,"F","15-19",20,986.666625976562,0.126212432980537,6.22647953033447,"NO","TCA"
"N06AA10",2016,"M","15-19",5,226.666656494141,0.0296980887651443,1.34631335735321,"NO","TCA"
"N06AA11",2016,"F","5-9",0,0,0,0,"NO","TCA"
"N06AA11",2016,"M","5-9",0,0,0,0,"NO","TCA"
"N06AA11",2016,"F","10-14",0,0,0,0,"NO","TCA"
"N06AA11",2016,"M","10-14",0,0,0,0,"NO","TCA"
"N06AA11",2016,"F","15-19",0,0,0,0,"NO","TCA"
"N06AA11",2016,"M","15-19",0,0,0,0,"NO","TCA"
"N06AA12",2016,"F","5-9",0,0,0,0,"NO","TCA"
"N06AA12",2016,"M","5-9",0,0,0,0,"NO","TCA"
"N06AA12",2016,"F","10-14",0,0,0,0,"NO","TCA"
"N06AA12",2016,"M","10-14",0,0,0,0,"NO","TCA"
"N06AA12",2016,"F","15-19",0,0,0,0,"NO","TCA"
"N06AA12",2016,"M","15-19",0,0,0,0,"NO","TCA"
"N06AA16",2016,"F","5-9",0,0,0,0,"NO","TCA"
"N06AA16",2016,"M","5-9",0,0,0,0,"NO","TCA"
"N06AA16",2016,"F","10-14",0,0,0,0,"NO","TCA"
"N06AA16",2016,"M","10-14",0,0,0,0,"NO","TCA"
"N06AA16",2016,"F","15-19",0,0,0,0,"NO","TCA"
"N06AA16",2016,"M","15-19",0,0,0,0,"NO","TCA"
"N06AA17",2016,"F","5-9",0,0,0,0,"NO","TCA"
"N06AA17",2016,"M","5-9",0,0,0,0,"NO","TCA"
"N06AA17",2016,"F","10-14",0,0,0,0,"NO","TCA"
"N06AA17",2016,"M","10-14",0,0,0,0,"NO","TCA"
"N06AA17",2016,"F","15-19",0,0,0,0,"NO","TCA"
"N06AA17",2016,"M","15-19",0,0,0,0,"NO","TCA"
"N06AA21",2016,"F","5-9",0,0,0,0,"NO","TCA"
"N06AA21",2016,"M","5-9",0,0,0,0,"NO","TCA"
"N06AA21",2016,"F","10-14",0,0,0,0,"NO","TCA"
"N06AA21",2016,"M","10-14",0,0,0,0,"NO","TCA"
"N06AA21",2016,"F","15-19",0,0,0,0,"NO","TCA"
"N06AA21",2016,"M","15-19",0,0,0,0,"NO","TCA"
"N06AB",2016,"F","5-9",8,1618,0.0511378161609173,10.3426237106323,"NO","SSRI"
"N06AB",2016,"M","5-9",19,4102,0.115332551300526,24.8996906280518,"NO","SSRI"
"N06AB",2016,"F","10-14",221,59098,1.4685263633728,392.701232910156,"NO","SSRI"
"N06AB",2016,"M","10-14",238,84755.28125,1.51700580120087,540.227966308594,"NO","SSRI"
"N06AB",2016,"F","15-19",3715,1131683.125,23.4439582824707,7141.62353515625,"NO","SSRI"
"N06AB",2016,"M","15-19",1468,494465.5625,8.71935939788818,2936.9365234375,"NO","SSRI"
"N06AB03",2016,"F","5-9",0,0,0,0,"NO","SSRI"
"N06AB03",2016,"M","5-9",0,0,0,0,"NO","SSRI"
"N06AB03",2016,"F","10-14",89,17610,0.59139746427536,117.016967773438,"NO","SSRI"
"N06AB03",2016,"M","10-14",72,20300,0.458926111459732,129.391662597656,"NO","SSRI"
"N06AB03",2016,"F","15-19",1148,298535,7.24459314346313,1883.94140625,"NO","SSRI"
"N06AB03",2016,"M","15-19",350,104788,2.07886624336243,622.400695800781,"NO","SSRI"
"N06AB04",2016,"F","5-9",0,0,0,0,"NO","SSRI"
"N06AB04",2016,"M","5-9",0,0,0,0,"NO","SSRI"
"N06AB04",2016,"F","10-14",0,0,0,0,"NO","SSRI"
"N06AB04",2016,"M","10-14",0,0,0,0,"NO","SSRI"
"N06AB04",2016,"F","15-19",94,17312,0.593198418617249,109.249481201172,"NO","SSRI"
"N06AB04",2016,"M","15-19",36,6812,0.213826239109039,40.4606781005859,"NO","SSRI"
"N06AB05",2016,"F","5-9",0,0,0,0,"NO","SSRI"
"N06AB05",2016,"M","5-9",0,0,0,0,"NO","SSRI"
"N06AB05",2016,"F","10-14",0,0,0,0,"NO","SSRI"
"N06AB05",2016,"M","10-14",0,0,0,0,"NO","SSRI"
"N06AB05",2016,"F","15-19",27,5356,0.170386776328087,33.7996864318848,"NO","SSRI"
"N06AB05",2016,"M","15-19",19,4306,0.112852737307549,25.5759944915771,"NO","SSRI"
"N06AB06",2016,"F","5-9",7,1518,0.0447455905377865,9.70340061187744,"NO","SSRI"
"N06AB06",2016,"M","5-9",17,3712,0.103192284703255,22.5323390960693,"NO","SSRI"
"N06AB06",2016,"F","10-14",127,38891,0.843904316425323,258.427429199219,"NO","SSRI"
"N06AB06",2016,"M","10-14",161,61831.28125,1.02620983123779,394.110961914062,"NO","SSRI"
"N06AB06",2016,"F","15-19",1366,511404.96875,8.6203088760376,3227.283203125,"NO","SSRI"
"N06AB06",2016,"M","15-19",616,270114.25,3.65880465507507,1604.37536621094,"NO","SSRI"
"N06AB08",2016,"F","5-9",0,0,0,0,"NO","SSRI"
"N06AB08",2016,"M","5-9",0,0,0,0,"NO","SSRI"
"N06AB08",2016,"F","10-14",0,0,0,0,"NO","SSRI"
"N06AB08",2016,"M","10-14",0,0,0,0,"NO","SSRI"
"N06AB08",2016,"F","15-19",0,0,0,0,"NO","SSRI"
"N06AB08",2016,"M","15-19",0,0,0,0,"NO","SSRI"
"N06AB10",2016,"F","5-9",0,0,0,0,"NO","SSRI"
"N06AB10",2016,"M","5-9",0,0,0,0,"NO","SSRI"
"N06AB10",2016,"F","10-14",14,1681,0.0930288210511208,11.1701030731201,"NO","SSRI"
"N06AB10",2016,"M","10-14",12,2398,0.0764876827597618,15.2847890853882,"NO","SSRI"
"N06AB10",2016,"F","15-19",1335,299075.09375,8.42467975616455,1887.34973144531,"NO","SSRI"
"N06AB10",2016,"M","15-19",512,107776.703125,3.04108428955078,640.152404785156,"NO","SSRI"
"N06AF",2016,"F","5-9",0,0,0,0,"NO","N06AF"
"N06AF",2016,"M","5-9",0,0,0,0,"NO","N06AF"
"N06AF",2016,"F","10-14",0,0,0,0,"NO","N06AF"
"N06AF",2016,"M","10-14",0,0,0,0,"NO","N06AF"
"N06AF",2016,"F","15-19",0,0,0,0,"NO","N06AF"
"N06AF",2016,"M","15-19",0,0,0,0,"NO","N06AF"
"N06AF01",2016,"F","5-9",0,0,0,0,"NO","N06AF"
"N06AF01",2016,"M","5-9",0,0,0,0,"NO","N06AF"
"N06AF01",2016,"F","10-14",0,0,0,0,"NO","N06AF"
"N06AF01",2016,"M","10-14",0,0,0,0,"NO","N06AF"
"N06AF01",2016,"F","15-19",0,0,0,0,"NO","N06AF"
"N06AF01",2016,"M","15-19",0,0,0,0,"NO","N06AF"
"N06AF03",2016,"F","5-9",0,0,0,0,"NO","N06AF"
"N06AF03",2016,"M","5-9",0,0,0,0,"NO","N06AF"
"N06AF03",2016,"F","10-14",0,0,0,0,"NO","N06AF"
"N06AF03",2016,"M","10-14",0,0,0,0,"NO","N06AF"
"N06AF03",2016,"F","15-19",0,0,0,0,"NO","N06AF"
"N06AF03",2016,"M","15-19",0,0,0,0,"NO","N06AF"
"N06AF04",2016,"F","5-9",0,0,0,0,"NO","N06AF"
"N06AF04",2016,"M","5-9",0,0,0,0,"NO","N06AF"
"N06AF04",2016,"F","10-14",0,0,0,0,"NO","N06AF"
"N06AF04",2016,"M","10-14",0,0,0,0,"NO","N06AF"
"N06AF04",2016,"F","15-19",0,0,0,0,"NO","N06AF"
"N06AF04",2016,"M","15-19",0,0,0,0,"NO","N06AF"
"N06AF04N06AG",2016,"F","5-9",0,0,0,0,"NO","N06AF"
"N06AF04N06AG",2016,"M","5-9",0,0,0,0,"NO","N06AF"
"N06AF04N06AG",2016,"F","10-14",0,0,0,0,"NO","N06AF"
"N06AF04N06AG",2016,"M","10-14",0,0,0,0,"NO","N06AF"
"N06AF04N06AG",2016,"F","15-19",0,0,0,0,"NO","N06AF"
"N06AF04N06AG",2016,"M","15-19",0,0,0,0,"NO","N06AF"
"N06AG",2016,"F","5-9",0,0,0,0,"NO","N06AG"
"N06AG",2016,"M","5-9",0,0,0,0,"NO","N06AG"
"N06AG",2016,"F","10-14",0,0,0,0,"NO","N06AG"
"N06AG",2016,"M","10-14",0,0,0,0,"NO","N06AG"
"N06AG",2016,"F","15-19",6,880,0.037863727658987,5.55334663391113,"NO","N06AG"
"N06AG",2016,"M","15-19",0,0,0,0,"NO","N06AG"
"N06AG02",2016,"F","5-9",0,0,0,0,"NO","N06AG"
"N06AG02",2016,"M","5-9",0,0,0,0,"NO","N06AG"
"N06AG02",2016,"F","10-14",0,0,0,0,"NO","N06AG"
"N06AG02",2016,"M","10-14",0,0,0,0,"NO","N06AG"
"N06AG02",2016,"F","15-19",6,880,0.037863727658987,5.55334663391113,"NO","N06AG"
"N06AG02",2016,"M","15-19",0,0,0,0,"NO","N06AG"
"N06AX",2016,"F","5-9",0,0,0,0,"NO","Other"
"N06AX",2016,"M","5-9",6,352.5,0.0364208072423935,2.13972234725952,"NO","Other"
"N06AX",2016,"F","10-14",22,2229.52001953125,0.146188139915466,14.8149728775024,"NO","Other"
"N06AX",2016,"M","10-14",15,1153.5,0.0956096053123474,7.35237884521484,"NO","Other"
"N06AX",2016,"F","15-19",823,99289.046875,5.1936411857605,626.575561523438,"NO","Other"
"N06AX",2016,"M","15-19",373,45712.22265625,2.21547746658325,271.513122558594,"NO","Other"
"N06AX01",2016,"F","5-9",0,0,0,0,"NO","Other"
"N06AX01",2016,"M","5-9",0,0,0,0,"NO","Other"
"N06AX01",2016,"F","10-14",0,0,0,0,"NO","Other"
"N06AX01",2016,"M","10-14",0,0,0,0,"NO","Other"
"N06AX01",2016,"F","15-19",0,0,0,0,"NO","Other"
"N06AX01",2016,"M","15-19",0,0,0,0,"NO","Other"
"N06AX02",2016,"F","5-9",0,0,0,0,"NO","Other"
"N06AX02",2016,"M","5-9",0,0,0,0,"NO","Other"
"N06AX02",2016,"F","10-14",0,0,0,0,"NO","Other"
"N06AX02",2016,"M","10-14",0,0,0,0,"NO","Other"
"N06AX02",2016,"F","15-19",0,0,0,0,"NO","Other"
"N06AX02",2016,"M","15-19",0,0,0,0,"NO","Other"
"N06AX03",2016,"F","5-9",0,0,0,0,"NO","Other"
"N06AX03",2016,"M","5-9",0,0,0,0,"NO","Other"
"N06AX03",2016,"F","10-14",0,0,0,0,"NO","Other"
"N06AX03",2016,"M","10-14",0,0,0,0,"NO","Other"
"N06AX03",2016,"F","15-19",168,5404.41015625,1.06018435955048,34.1051864624023,"NO","Other"
"N06AX03",2016,"M","15-19",75,2500,0.445471346378326,14.8490447998047,"NO","Other"
"N06AX05",2016,"F","5-9",0,0,0,0,"NO","Other"
"N06AX05",2016,"M","5-9",0,0,0,0,"NO","Other"
"N06AX05",2016,"F","10-14",0,0,0,0,"NO","Other"
"N06AX05",2016,"M","10-14",0,0,0,0,"NO","Other"
"N06AX05",2016,"F","15-19",0,0,0,0,"NO","Other"
"N06AX05",2016,"M","15-19",0,0,0,0,"NO","Other"
"N06AX06",2016,"F","5-9",0,0,0,0,"NO","Other"
"N06AX06",2016,"M","5-9",0,0,0,0,"NO","Other"
"N06AX06",2016,"F","10-14",0,0,0,0,"NO","Other"
"N06AX06",2016,"M","10-14",0,0,0,0,"NO","Other"
"N06AX06",2016,"F","15-19",0,0,0,0,"NO","Other"
"N06AX06",2016,"M","15-19",0,0,0,0,"NO","Other"
"N06AX09",2016,"F","5-9",0,0,0,0,"NO","Other"
"N06AX09",2016,"M","5-9",0,0,0,0,"NO","Other"
"N06AX09",2016,"F","10-14",0,0,0,0,"NO","Other"
"N06AX09",2016,"M","10-14",0,0,0,0,"NO","Other"
"N06AX09",2016,"F","15-19",0,0,0,0,"NO","Other"
"N06AX09",2016,"M","15-19",0,0,0,0,"NO","Other"
"N06AX11",2016,"F","5-9",0,0,0,0,"NO","Other"
"N06AX11",2016,"M","5-9",0,0,0,0,"NO","Other"
"N06AX11",2016,"F","10-14",9,600,0.0598042421042919,3.98694944381714,"NO","Other"
"N06AX11",2016,"M","10-14",5,195,0.0318698696792126,1.24292492866516,"NO","Other"
"N06AX11",2016,"F","15-19",351,32295.994140625,2.21502804756165,203.80778503418,"NO","Other"
"N06AX11",2016,"M","15-19",173,16055,1.02755391597748,95.3605651855469,"NO","Other"
"N06AX12",2016,"F","5-9",0,0,0,0,"NO","Other"
"N06AX12",2016,"M","5-9",0,0,0,0,"NO","Other"
"N06AX12",2016,"F","10-14",0,0,0,0,"NO","Other"
"N06AX12",2016,"M","10-14",0,0,0,0,"NO","Other"
"N06AX12",2016,"F","15-19",76,7289.97021484375,0.479607224464417,46.0042419433594,"NO","Other"
"N06AX12",2016,"M","15-19",37,3329.8349609375,0.219765856862068,19.777946472168,"NO","Other"
"N06AX14",2016,"F","5-9",0,0,0,0,"NO","Other"
"N06AX14",2016,"M","5-9",0,0,0,0,"NO","Other"
"N06AX14",2016,"F","10-14",0,0,0,0,"NO","Other"
"N06AX14",2016,"M","10-14",0,0,0,0,"NO","Other"
"N06AX14",2016,"F","15-19",0,0,0,0,"NO","Other"
"N06AX14",2016,"M","15-19",0,0,0,0,"NO","Other"
"N06AX16",2016,"F","5-9",0,0,0,0,"NO","Other"
"N06AX16",2016,"M","5-9",0,0,0,0,"NO","Other"
"N06AX16",2016,"F","10-14",8,1354.52001953125,0.0531593263149261,9.00067138671875,"NO","Other"
"N06AX16",2016,"M","10-14",5,598.5,0.0318698696792126,3.81482338905334,"NO","Other"
"N06AX16",2016,"F","15-19",195,41947.75,1.23057115077972,264.716369628906,"NO","Other"
"N06AX16",2016,"M","15-19",90,20693.38671875,0.534565627574921,122.91081237793,"NO","Other"
"N06AX17",2016,"F","5-9",0,0,0,0,"NO","Other"
"N06AX17",2016,"M","5-9",0,0,0,0,"NO","Other"
"N06AX17",2016,"F","10-14",0,0,0,0,"NO","Other"
"N06AX17",2016,"M","10-14",0,0,0,0,"NO","Other"
"N06AX17",2016,"F","15-19",0,0,0,0,"NO","Other"
"N06AX17",2016,"M","15-19",0,0,0,0,"NO","Other"
"N06AX18",2016,"F","5-9",0,0,0,0,"NO","Other"
"N06AX18",2016,"M","5-9",0,0,0,0,"NO","Other"
"N06AX18",2016,"F","10-14",0,0,0,0,"NO","Other"
"N06AX18",2016,"M","10-14",0,0,0,0,"NO","Other"
"N06AX18",2016,"F","15-19",0,0,0,0,"NO","Other"
"N06AX18",2016,"M","15-19",0,0,0,0,"NO","Other"
"N06AX21",2016,"F","5-9",0,0,0,0,"NO","Other"
"N06AX21",2016,"M","5-9",0,0,0,0,"NO","Other"
"N06AX21",2016,"F","10-14",0,0,0,0,"NO","Other"
"N06AX21",2016,"M","10-14",0,0,0,0,"NO","Other"
"N06AX21",2016,"F","15-19",21,2828,0.13252304494381,17.8464374542236,"NO","Other"
"N06AX21",2016,"M","15-19",0,0,0,0,"NO","Other"
"N06AX22",2016,"F","5-9",0,0,0,0,"NO","Other"
"N06AX22",2016,"M","5-9",0,0,0,0,"NO","Other"
"N06AX22",2016,"F","10-14",0,0,0,0,"NO","Other"
"N06AX22",2016,"M","10-14",0,0,0,0,"NO","Other"
"N06AX22",2016,"F","15-19",0,0,0,0,"NO","Other"
"N06AX22",2016,"M","15-19",0,0,0,0,"NO","Other"
"N06AX23",2016,"F","5-9",0,0,0,0,"NO","Other"
"N06AX23",2016,"M","5-9",0,0,0,0,"NO","Other"
"N06AX23",2016,"F","10-14",0,0,0,0,"NO","Other"
"N06AX23",2016,"M","10-14",0,0,0,0,"NO","Other"
"N06AX23",2016,"F","15-19",0,0,0,0,"NO","Other"
"N06AX23",2016,"M","15-19",0,0,0,0,"NO","Other"
"N06AX24",2016,"F","5-9",0,0,0,0,"NO","Other"
"N06AX24",2016,"M","5-9",0,0,0,0,"NO","Other"
"N06AX24",2016,"F","10-14",0,0,0,0,"NO","Other"
"N06AX24",2016,"M","10-14",0,0,0,0,"NO","Other"
"N06AX24",2016,"F","15-19",0,0,0,0,"NO","Other"
"N06AX24",2016,"M","15-19",0,0,0,0,"NO","Other"
"N06AX25",2016,"F","5-9",0,0,0,0,"NO","Other"
"N06AX25",2016,"M","5-9",0,0,0,0,"NO","Other"
"N06AX25",2016,"F","10-14",0,0,0,0,"NO","Other"
"N06AX25",2016,"M","10-14",0,0,0,0,"NO","Other"
"N06AX25",2016,"F","15-19",0,0,0,0,"NO","Other"
"N06AX25",2016,"M","15-19",0,0,0,0,"NO","Other"
"N06AX26",2016,"F","5-9",0,0,0,0,"NO","Other"
"N06AX26",2016,"M","5-9",0,0,0,0,"NO","Other"
"N06AX26",2016,"F","10-14",0,0,0,0,"NO","Other"
"N06AX26",2016,"M","10-14",0,0,0,0,"NO","Other"
"N06AX26",2016,"F","15-19",70,9254,0.441743493080139,58.3984909057617,"NO","Other"
"N06AX26",2016,"M","15-19",17,2506,0.100973501801491,14.8846826553345,"NO","Other"
"N06A",2017,"F","5-9",19,3601.66674804688,0.120971336960793,22.9314975738525,"NO","AD"
"N06A",2017,"M","5-9",40,9139.513671875,0.24132876098156,55.1406860351562,"NO","AD"
"N06A",2017,"F","10-14",277,69676.6640625,1.81938803195953,457.6494140625,"NO","AD"
"N06A",2017,"M","10-14",284,96296.5390625,1.78440153598785,605.041198730469,"NO","AD"
"N06A",2017,"F","15-19",4741,1260291,30.1859169006348,8024.2646484375,"NO","AD"
"N06A",2017,"M","15-19",1930,538527.0625,11.4908313751221,3206.28173828125,"NO","AD"
"N06AA",2017,"F","5-9",0,0,0,0,"NO","TCA"
"N06AA",2017,"M","5-9",7,160,0.0422325320541859,0.965315043926239,"NO","TCA"
"N06AA",2017,"F","10-14",48,2486.66650390625,0.315273016691208,16.3328914642334,"NO","TCA"
"N06AA",2017,"M","10-14",25,960,0.157077595591545,6.03177976608276,"NO","TCA"
"N06AA",2017,"F","15-19",625,29965.466796875,3.97937083244324,190.789932250977,"NO","TCA"
"N06AA",2017,"M","15-19",165,7032.46630859375,0.982376754283905,41.8698883056641,"NO","TCA"
"N06AA01",2017,"F","5-9",0,0,0,0,"NO","TCA"
"N06AA01",2017,"M","5-9",0,0,0,0,"NO","TCA"
"N06AA01",2017,"F","10-14",0,0,0,0,"NO","TCA"
"N06AA01",2017,"M","10-14",0,0,0,0,"NO","TCA"
"N06AA01",2017,"F","15-19",0,0,0,0,"NO","TCA"
"N06AA01",2017,"M","15-19",0,0,0,0,"NO","TCA"
"N06AA02",2017,"F","5-9",0,0,0,0,"NO","TCA"
"N06AA02",2017,"M","5-9",0,0,0,0,"NO","TCA"
"N06AA02",2017,"F","10-14",0,0,0,0,"NO","TCA"
"N06AA02",2017,"M","10-14",0,0,0,0,"NO","TCA"
"N06AA02",2017,"F","15-19",0,0,0,0,"NO","TCA"
"N06AA02",2017,"M","15-19",0,0,0,0,"NO","TCA"
"N06AA04",2017,"F","5-9",0,0,0,0,"NO","TCA"
"N06AA04",2017,"M","5-9",0,0,0,0,"NO","TCA"
"N06AA04",2017,"F","10-14",0,0,0,0,"NO","TCA"
"N06AA04",2017,"M","10-14",0,0,0,0,"NO","TCA"
"N06AA04",2017,"F","15-19",13,1085,0.0827709138393402,6.90818786621094,"NO","TCA"
"N06AA04",2017,"M","15-19",0,0,0,0,"NO","TCA"
"N06AA05",2017,"F","5-9",0,0,0,0,"NO","TCA"
"N06AA05",2017,"M","5-9",0,0,0,0,"NO","TCA"
"N06AA05",2017,"F","10-14",0,0,0,0,"NO","TCA"
"N06AA05",2017,"M","10-14",0,0,0,0,"NO","TCA"
"N06AA05",2017,"F","15-19",0,0,0,0,"NO","TCA"
"N06AA05",2017,"M","15-19",0,0,0,0,"NO","TCA"
"N06AA06",2017,"F","5-9",0,0,0,0,"NO","TCA"
"N06AA06",2017,"M","5-9",0,0,0,0,"NO","TCA"
"N06AA06",2017,"F","10-14",0,0,0,0,"NO","TCA"
"N06AA06",2017,"M","10-14",0,0,0,0,"NO","TCA"
"N06AA06",2017,"F","15-19",26,460,0.16554182767868,2.9288170337677,"NO","TCA"
"N06AA06",2017,"M","15-19",23,426.666656494141,0.136937364935875,2.54028725624084,"NO","TCA"
"N06AA07",2017,"F","5-9",0,0,0,0,"NO","TCA"
"N06AA07",2017,"M","5-9",0,0,0,0,"NO","TCA"
"N06AA07",2017,"F","10-14",0,0,0,0,"NO","TCA"
"N06AA07",2017,"M","10-14",0,0,0,0,"NO","TCA"
"N06AA07",2017,"F","15-19",0,0,0,0,"NO","TCA"
"N06AA07",2017,"M","15-19",0,0,0,0,"NO","TCA"
"N06AA08",2017,"F","5-9",0,0,0,0,"NO","TCA"
"N06AA08",2017,"M","5-9",0,0,0,0,"NO","TCA"
"N06AA08",2017,"F","10-14",0,0,0,0,"NO","TCA"
"N06AA08",2017,"M","10-14",0,0,0,0,"NO","TCA"
"N06AA08",2017,"F","15-19",0,0,0,0,"NO","TCA"
"N06AA08",2017,"M","15-19",0,0,0,0,"NO","TCA"
"N06AA09",2017,"F","5-9",0,0,0,0,"NO","TCA"
"N06AA09",2017,"M","5-9",7,160,0.0422325320541859,0.965315043926239,"NO","TCA"
"N06AA09",2017,"F","10-14",47,2423.33325195312,0.308704823255539,15.9169073104858,"NO","TCA"
"N06AA09",2017,"M","10-14",15,600,0.0942465588450432,3.76986241340637,"NO","TCA"
"N06AA09",2017,"F","15-19",569,26478.798828125,3.62281942367554,168.590347290039,"NO","TCA"
"N06AA09",2017,"M","15-19",132,6207.46630859375,0.785901427268982,36.9580039978027,"NO","TCA"
"N06AA10",2017,"F","5-9",0,0,0,0,"NO","TCA"
"N06AA10",2017,"M","5-9",0,0,0,0,"NO","TCA"
"N06AA10",2017,"F","10-14",0,0,0,0,"NO","TCA"
"N06AA10",2017,"M","10-14",0,0,0,0,"NO","TCA"
"N06AA10",2017,"F","15-19",26,1466.66662597656,0.16554182767868,9.3382568359375,"NO","TCA"
"N06AA10",2017,"M","15-19",7,133.33332824707,0.0416765883564949,0.793839752674103,"NO","TCA"
"N06AA11",2017,"F","5-9",0,0,0,0,"NO","TCA"
"N06AA11",2017,"M","5-9",0,0,0,0,"NO","TCA"
"N06AA11",2017,"F","10-14",0,0,0,0,"NO","TCA"
"N06AA11",2017,"M","10-14",0,0,0,0,"NO","TCA"
"N06AA11",2017,"F","15-19",0,0,0,0,"NO","TCA"
"N06AA11",2017,"M","15-19",0,0,0,0,"NO","TCA"
"N06AA12",2017,"F","5-9",0,0,0,0,"NO","TCA"
"N06AA12",2017,"M","5-9",0,0,0,0,"NO","TCA"
"N06AA12",2017,"F","10-14",0,0,0,0,"NO","TCA"
"N06AA12",2017,"M","10-14",0,0,0,0,"NO","TCA"
"N06AA12",2017,"F","15-19",0,0,0,0,"NO","TCA"
"N06AA12",2017,"M","15-19",0,0,0,0,"NO","TCA"
"N06AA16",2017,"F","5-9",0,0,0,0,"NO","TCA"
"N06AA16",2017,"M","5-9",0,0,0,0,"NO","TCA"
"N06AA16",2017,"F","10-14",0,0,0,0,"NO","TCA"
"N06AA16",2017,"M","10-14",0,0,0,0,"NO","TCA"
"N06AA16",2017,"F","15-19",0,0,0,0,"NO","TCA"
"N06AA16",2017,"M","15-19",0,0,0,0,"NO","TCA"
"N06AA17",2017,"F","5-9",0,0,0,0,"NO","TCA"
"N06AA17",2017,"M","5-9",0,0,0,0,"NO","TCA"
"N06AA17",2017,"F","10-14",0,0,0,0,"NO","TCA"
"N06AA17",2017,"M","10-14",0,0,0,0,"NO","TCA"
"N06AA17",2017,"F","15-19",0,0,0,0,"NO","TCA"
"N06AA17",2017,"M","15-19",0,0,0,0,"NO","TCA"
"N06AA21",2017,"F","5-9",0,0,0,0,"NO","TCA"
"N06AA21",2017,"M","5-9",0,0,0,0,"NO","TCA"
"N06AA21",2017,"F","10-14",0,0,0,0,"NO","TCA"
"N06AA21",2017,"M","10-14",0,0,0,0,"NO","TCA"
"N06AA21",2017,"F","15-19",0,0,0,0,"NO","TCA"
"N06AA21",2017,"M","15-19",0,0,0,0,"NO","TCA"
"N06AB",2017,"F","5-9",16,3470,0.101870596408844,22.0931854248047,"NO","SSRI"
"N06AB",2017,"M","5-9",28,8308.013671875,0.168930128216743,50.1240653991699,"NO","SSRI"
"N06AB",2017,"F","10-14",219,65795.4765625,1.43843305110931,432.157043457031,"NO","SSRI"
"N06AB",2017,"M","10-14",246,93783.9921875,1.54564356803894,589.254577636719,"NO","SSRI"
"N06AB",2017,"F","15-19",3637,1122944.125,23.1567554473877,7149.77783203125,"NO","SSRI"
"N06AB",2017,"M","15-19",1481,478808.0625,8.81757545471191,2850.72680664062,"NO","SSRI"
"N06AB03",2017,"F","5-9",0,0,0,0,"NO","SSRI"
"N06AB03",2017,"M","5-9",0,0,0,0,"NO","SSRI"
"N06AB03",2017,"F","10-14",75,15890,0.492614060640335,104.368499755859,"NO","SSRI"
"N06AB03",2017,"M","10-14",67,19110,0.42096796631813,120.070121765137,"NO","SSRI"
"N06AB03",2017,"F","15-19",1051,270632,6.69170999526978,1723.11218261719,"NO","SSRI"
"N06AB03",2017,"M","15-19",351,98955,2.08978319168091,589.158142089844,"NO","SSRI"
"N06AB04",2017,"F","5-9",0,0,0,0,"NO","SSRI"
"N06AB04",2017,"M","5-9",0,0,0,0,"NO","SSRI"
